,member_id,attendance_date,facility,check_in_time
7526,M00071,2026-01-15,badminton,17:00
7527,M00388,2026-06-05,football,12:15
7528,M00076,2026-05-05,football,12:45
7529,M00295,2026-06-14,basketball,06:30
7530,M00308,2026-01-12,basketball,17:30
7531,M00364,2026-07-31,swimming pool,16:15
7532,M00378,2026-04-30,gym,21:45
7533,M00378,2026-01-02,football,14:45
7534,M00185,2026-08-11,gym,21:30
7535,M00436,2026-02-07,swimming pool,20:00
7536,M00595,2026-06-19,swimming pool,19:00
7537,M00132,2026-08-27,basketball,08:00
7538,M00575,2026-04-22,football,06:00
7539,M00028,2026-06-05,swimming pool,19:00
7540,M00070,2026-05-31,badminton,06:00
7541,M00479,2026-01-13,gym,12:15
7542,M00512,2026-06-26,basketball,11:00
7543,M00353,2026-08-26,football,20:45
7544,M00503,2026-08-06,basketball,07:00
7545,M00285,2026-06-21,football,20:15
7546,M00395,2026-05-10,swimming pool,09:00
7547,M00577,2026-03-27,basketball,18:30
7548,M00445,2026-01-08,basketball,20:15
7549,M00326,2026-06-02,badminton,18:00
7550,M00172,2026-02-08,gym,17:00
7551,M00210,2026-04-05,basketball,13:45
7552,M00290,2026-07-07,football,11:30
7553,M00046,2026-01-13,basketball,17:00
7554,M00435,2026-04-30,badminton,19:45
7555,M00194,2026-04-03,football,09:15
7556,M00116,2026-05-06,basketball,14:45
7557,M00289,2026-05-08,basketball,13:30
7558,M00342,2026-06-17,football,15:15
7559,M00550,2026-03-02,badminton,18:45
7560,M00128,2026-02-15,badminton,10:00
7561,M00083,2026-06-06,swimming pool,07:45
7562,M00261,2026-04-20,football,09:15
7563,M00391,2026-07-27,basketball,09:00
7564,M00583,2026-04-18,football,12:15
7565,M00379,2026-03-03,gym,12:00
7566,M00252,2026-07-15,football,21:15
7567,M00041,2026-03-24,basketball,10:45
7568,M00383,2026-03-01,swimming pool,16:30
7569,M00183,2026-04-19,swimming pool,07:15
7570,M00284,2026-07-18,football,21:30
7571,M00492,2026-05-10,gym,09:15
7572,M00572,2026-02-10,basketball,12:30
7573,M00378,2026-02-01,basketball,13:15
7574,M00131,2026-02-05,football,13:00
7575,M00452,2026-06-15,basketball,19:30
7576,M00009,2026-07-23,swimming pool,14:45
7577,M00383,2026-08-03,gym,16:30
7578,M00494,2026-06-27,basketball,21:00
7579,M00470,2026-03-18,swimming pool,08:15
7580,M00309,2026-02-24,badminton,16:15
7581,M00359,2026-03-05,football,08:00
7582,M00339,2026-05-07,badminton,07:15
7583,M00471,2026-02-10,gym,14:00
7584,M00193,2026-04-08,football,17:45
7585,M00361,2026-04-17,swimming pool,14:15
7586,M00205,2026-05-28,gym,19:45
7587,M00472,2026-01-02,football,16:30
7588,M00017,2026-04-13,football,14:15
7589,M00594,2026-06-14,badminton,14:00
7590,M00062,2026-07-21,gym,06:30
7591,M00150,2026-08-08,basketball,21:30
7592,M00198,2026-03-31,badminton,10:00
7593,M00002,2026-01-28,football,08:45
7594,M00117,2026-02-24,swimming pool,13:30
7595,M00460,2026-03-24,swimming pool,15:00
7596,M00104,2026-01-23,badminton,21:00
7597,M00194,2026-03-18,basketball,17:45
7598,M00055,2026-06-14,gym,19:30
7599,M00166,2026-04-09,swimming pool,15:30
7600,M00332,2026-03-14,basketball,11:00
7601,M00183,2026-02-01,swimming pool,16:30
7602,M00399,2026-06-09,swimming pool,10:15
7603,M00584,2026-03-14,gym,21:00
7604,M00456,2026-03-05,badminton,13:30
7605,M00395,2026-04-09,gym,16:30
7606,M00484,2026-06-25,gym,07:45
7607,M00052,2026-07-23,swimming pool,08:00
7608,M00453,2026-05-28,badminton,09:45
7609,M00195,2026-03-28,swimming pool,08:30
7610,M00088,2026-07-09,swimming pool,06:15
7611,M00170,2026-03-16,gym,21:30
7612,M00409,2026-01-18,basketball,07:30
7613,M00447,2026-03-06,gym,16:30
7614,M00125,2026-02-19,swimming pool,12:45
7615,M00402,2026-04-03,gym,10:30
7616,M00069,2026-03-26,basketball,16:00
7617,M00450,2026-06-15,football,09:30
7618,M00485,2026-05-21,swimming pool,07:30
7619,M00182,2026-07-08,badminton,11:15
7620,M00088,2026-07-28,football,09:00
7621,M00290,2026-02-10,football,14:00
7622,M00298,2026-01-29,badminton,06:00
7623,M00222,2026-07-28,football,17:45
7624,M00592,2026-05-29,swimming pool,09:30
7625,M00173,2026-04-16,badminton,10:00
7626,M00124,2026-08-01,swimming pool,06:00
7627,M00462,2026-03-19,gym,10:00
7628,M00519,2026-06-15,badminton,15:45
7629,M00516,2026-05-12,football,18:45
7630,M00373,2026-06-09,badminton,08:15
7631,M00475,2026-02-17,football,09:15
7632,M00395,2026-04-28,badminton,09:45
7633,M00320,2026-03-11,football,09:30
7634,M00196,2026-07-23,swimming pool,09:00
7635,M00098,2026-01-26,swimming pool,07:30
7636,M00141,2026-02-25,gym,17:45
7637,M00547,2026-07-16,swimming pool,13:30
7638,M00188,2026-05-20,badminton,06:15
7639,M00152,2026-08-14,badminton,18:15
7640,M00403,2026-05-03,gym,13:15
7641,M00011,2026-02-05,badminton,13:30
7642,M00163,2026-03-03,football,19:45
7643,M00041,2026-07-28,basketball,21:45
7644,M00031,2026-03-21,swimming pool,12:45
7645,M00437,2026-07-01,basketball,21:30
7646,M00054,2026-05-19,basketball,21:15
7647,M00077,2026-01-11,basketball,16:15
7648,M00300,2026-08-04,gym,06:15
7649,M00224,2026-06-28,gym,17:00
7650,M00020,2026-06-26,football,21:15
7651,M00291,2026-07-24,basketball,10:30
7652,M00284,2026-02-16,basketball,17:30
7653,M00067,2026-04-22,football,12:15
7654,M00498,2026-08-05,basketball,13:30
7655,M00190,2026-02-26,football,09:15
7656,M00524,2026-05-28,swimming pool,18:15
7657,M00171,2026-07-18,basketball,19:00
7658,M00490,2026-08-15,gym,14:15
7659,M00238,2026-04-01,basketball,13:00
7660,M00534,2026-06-07,football,17:15
7661,M00073,2026-07-30,gym,19:15
7662,M00083,2026-06-16,swimming pool,16:15
7663,M00320,2026-07-01,basketball,07:30
7664,M00008,2026-07-28,basketball,06:45
7665,M00491,2026-04-06,gym,15:30
7666,M00592,2026-06-06,football,18:15
7667,M00355,2026-04-27,basketball,19:45
7668,M00129,2026-07-16,gym,13:00
7669,M00334,2026-08-22,football,17:00
7670,M00264,2026-05-22,badminton,17:30
7671,M00176,2026-02-11,badminton,16:30
7672,M00104,2026-02-20,swimming pool,07:30
7673,M00069,2026-03-31,badminton,09:45
7674,M00214,2026-06-18,badminton,09:00
7675,M00027,2026-06-02,basketball,21:30
7676,M00351,2026-01-28,swimming pool,19:15
7677,M00412,2026-07-13,badminton,06:30
7678,M00032,2026-03-06,gym,21:15
7679,M00509,2026-08-15,swimming pool,10:15
7680,M00268,2026-02-04,basketball,21:45
7681,M00041,2026-07-01,swimming pool,11:15
7682,M00559,2026-01-29,swimming pool,08:45
7683,M00065,2026-08-16,football,13:30
7684,M00315,2026-06-22,basketball,16:15
7685,M00123,2026-01-19,swimming pool,20:30
7686,M00596,2026-04-19,swimming pool,21:15
7687,M00073,2026-01-23,badminton,12:15
7688,M00108,2026-08-18,gym,18:15
7689,M00247,2026-01-14,basketball,16:30
7690,M00027,2026-01-07,swimming pool,09:00
7691,M00250,2026-06-30,basketball,15:30
7692,M00095,2026-06-23,gym,07:15
7693,M00070,2026-05-09,swimming pool,15:00
7694,M00259,2026-01-07,football,08:45
7695,M00047,2026-02-04,football,14:45
7696,M00065,2026-04-19,football,21:45
7697,M00197,2026-02-17,gym,15:45
7698,M00012,2026-02-23,swimming pool,06:30
7699,M00193,2026-06-14,badminton,21:30
7700,M00219,2026-07-05,swimming pool,15:30
7701,M00133,2026-01-27,gym,19:30
7702,M00068,2026-08-11,gym,06:30
7703,M00405,2026-01-01,gym,06:30
7704,M00114,2026-02-21,gym,13:30
7705,M00376,2026-03-27,basketball,15:15
7706,M00049,2026-07-04,basketball,10:15
7707,M00238,2026-06-02,badminton,19:45
7708,M00134,2026-06-18,gym,21:45
7709,M00079,2026-07-01,football,21:45
7710,M00503,2026-04-19,basketball,20:30
7711,M00066,2026-02-25,football,21:45
7712,M00079,2026-02-02,swimming pool,08:15
7713,M00468,2026-06-14,swimming pool,07:30
7714,M00519,2026-05-02,swimming pool,07:30
7715,M00370,2026-01-30,football,14:30
7716,M00350,2026-07-09,football,19:00
7717,M00468,2026-08-01,swimming pool,14:00
7718,M00552,2026-05-23,gym,21:45
7719,M00320,2026-07-06,gym,13:00
7720,M00357,2026-08-13,basketball,16:30
7721,M00198,2026-08-21,football,09:30
7722,M00245,2026-06-19,basketball,10:00
7723,M00371,2026-08-19,badminton,15:15
7724,M00242,2026-05-30,swimming pool,20:00
7725,M00578,2026-03-22,badminton,06:45
7726,M00234,2026-05-13,badminton,19:45
7727,M00009,2026-02-05,gym,20:00
7728,M00364,2026-02-20,basketball,14:15
7729,M00057,2026-06-25,badminton,17:30
7730,M00345,2026-07-13,swimming pool,16:30
7731,M00290,2026-08-28,gym,20:45
7732,M00467,2026-04-30,football,11:15
7733,M00109,2026-07-15,gym,07:45
7734,M00144,2026-06-23,gym,14:00
7735,M00318,2026-05-07,gym,09:15
7736,M00303,2026-04-14,gym,20:30
7737,M00504,2026-05-18,gym,14:00
7738,M00024,2026-06-27,badminton,19:45
7739,M00496,2026-01-21,football,19:30
7740,M00280,2026-02-08,basketball,10:30
7741,M00308,2026-07-30,basketball,07:30
7742,M00577,2026-05-21,basketball,21:00
7743,M00118,2026-07-26,gym,09:45
7744,M00478,2026-07-19,gym,13:15
7745,M00161,2026-03-25,basketball,07:30
7746,M00301,2026-02-27,gym,20:15
7747,M00138,2026-03-20,basketball,19:45
7748,M00263,2026-06-03,gym,12:00
7749,M00268,2026-07-24,swimming pool,09:45
7750,M00453,2026-06-09,football,10:30
7751,M00414,2026-08-04,football,11:30
7752,M00479,2026-01-06,badminton,09:00
7753,M00197,2026-01-16,gym,19:30
7754,M00251,2026-02-04,swimming pool,08:30
7755,M00366,2026-06-26,basketball,17:00
7756,M00523,2026-07-21,gym,11:45
7757,M00377,2026-06-02,gym,21:00
7758,M00023,2026-03-04,badminton,13:45
7759,M00278,2026-02-20,swimming pool,17:45
7760,M00481,2026-03-17,gym,16:15
7761,M00390,2026-02-05,badminton,08:15
7762,M00211,2026-02-01,gym,16:30
7763,M00112,2026-06-13,gym,09:00
7764,M00141,2026-01-08,basketball,06:45
7765,M00105,2026-03-05,basketball,12:00
7766,M00034,2026-04-03,swimming pool,11:00
7767,M00317,2026-03-09,swimming pool,19:45
7768,M00251,2026-07-11,badminton,12:30
7769,M00140,2026-03-22,basketball,09:00
7770,M00420,2026-01-28,badminton,15:30
7771,M00146,2026-04-16,gym,14:30
7772,M00323,2026-02-23,basketball,16:15
7773,M00412,2026-05-16,swimming pool,17:00
7774,M00547,2026-01-28,badminton,15:00
7775,M00188,2026-07-24,swimming pool,10:15
7776,M00356,2026-05-23,badminton,13:30
7777,M00524,2026-01-15,swimming pool,16:15
7778,M00521,2026-05-13,gym,16:00
7779,M00508,2026-03-22,gym,21:00
7780,M00600,2026-06-25,basketball,12:30
7781,M00266,2026-07-21,badminton,10:30
7782,M00186,2026-03-13,basketball,21:45
7783,M00495,2026-03-06,badminton,14:45
7784,M00271,2026-07-23,football,13:00
7785,M00314,2026-04-20,badminton,07:00
7786,M00446,2026-01-03,basketball,10:45
7787,M00305,2026-05-20,basketball,10:45
7788,M00373,2026-07-26,badminton,12:45
7789,M00474,2026-06-01,swimming pool,17:30
7790,M00389,2026-01-06,football,09:15
7791,M00125,2026-01-06,badminton,06:45
7792,M00161,2026-08-09,badminton,14:30
7793,M00203,2026-06-04,basketball,07:00
7794,M00445,2026-01-16,football,13:15
7795,M00259,2026-04-30,gym,20:15
7796,M00407,2026-02-04,badminton,09:45
7797,M00304,2026-02-21,gym,18:00
7798,M00223,2026-02-03,badminton,07:15
7799,M00599,2026-03-18,swimming pool,14:30
7800,M00159,2026-04-28,football,17:15
7801,M00249,2026-04-20,gym,21:30
7802,M00584,2026-04-17,badminton,16:30
7803,M00363,2026-07-02,football,17:45
7804,M00520,2026-08-13,gym,11:45
7805,M00198,2026-07-05,gym,21:30
7806,M00148,2026-04-23,gym,13:15
7807,M00149,2026-08-27,badminton,06:15
7808,M00219,2026-06-03,swimming pool,18:15
7809,M00488,2026-04-10,gym,20:45
7810,M00278,2026-07-01,gym,14:00
7811,M00285,2026-07-06,basketball,16:30
7812,M00102,2026-01-21,swimming pool,18:15
7813,M00517,2026-01-21,gym,06:30
7814,M00007,2026-08-29,swimming pool,10:15
7815,M00039,2026-05-03,badminton,16:30
7816,M00174,2026-07-23,football,10:45
7817,M00431,2026-05-06,basketball,14:15
7818,M00212,2026-06-09,swimming pool,16:30
7819,M00223,2026-08-22,swimming pool,20:15
7820,M00137,2026-07-03,basketball,12:45
7821,M00593,2026-02-17,gym,17:00
7822,M00043,2026-01-04,swimming pool,18:00
7823,M00502,2026-04-23,swimming pool,08:30
7824,M00199,2026-08-17,badminton,18:45
7825,M00352,2026-02-25,basketball,08:30
7826,M00366,2026-05-02,swimming pool,09:00
7827,M00365,2026-02-16,gym,12:00
7828,M00570,2026-04-27,swimming pool,06:30
7829,M00053,2026-05-02,football,12:15
7830,M00479,2026-04-26,swimming pool,09:15
7831,M00488,2026-02-19,badminton,08:30
7832,M00530,2026-03-29,gym,11:45
7833,M00383,2026-06-05,gym,10:45
7834,M00558,2026-07-03,gym,06:00
7835,M00484,2026-02-08,swimming pool,06:45
7836,M00088,2026-08-12,swimming pool,09:30
7837,M00356,2026-02-16,swimming pool,16:45
7838,M00039,2026-02-03,swimming pool,12:00
7839,M00336,2026-07-27,football,20:30
7840,M00118,2026-04-28,badminton,20:00
7841,M00203,2026-02-12,swimming pool,06:00
7842,M00445,2026-08-10,gym,15:00
7843,M00477,2026-03-28,gym,11:30
7844,M00125,2026-08-31,swimming pool,06:00
7845,M00455,2026-05-12,football,19:45
7846,M00358,2026-05-13,basketball,16:30
7847,M00555,2026-03-28,gym,16:00
7848,M00311,2026-03-27,gym,15:45
7849,M00181,2026-08-19,swimming pool,18:45
7850,M00299,2026-06-23,basketball,10:45
7851,M00183,2026-05-09,basketball,16:00
7852,M00554,2026-08-22,gym,15:15
7853,M00041,2026-03-20,swimming pool,14:30
7854,M00048,2026-06-24,badminton,18:15
7855,M00109,2026-05-05,basketball,14:15
7856,M00303,2026-06-04,swimming pool,15:00
7857,M00436,2026-07-20,basketball,20:30
7858,M00035,2026-04-24,football,19:30
7859,M00546,2026-03-22,basketball,14:00
7860,M00089,2026-01-14,basketball,19:45
7861,M00155,2026-04-20,badminton,08:45
7862,M00242,2026-06-17,football,20:30
7863,M00222,2026-04-27,basketball,07:00
7864,M00164,2026-03-13,football,12:00
7865,M00442,2026-07-09,badminton,17:15
7866,M00265,2026-03-05,basketball,06:30
7867,M00451,2026-01-01,badminton,07:45
7868,M00206,2026-04-10,badminton,08:45
7869,M00383,2026-04-11,football,11:45
7870,M00143,2026-07-13,gym,13:15
7871,M00481,2026-02-23,badminton,21:00
7872,M00145,2026-04-04,basketball,21:15
7873,M00075,2026-02-09,swimming pool,06:00
7874,M00566,2026-07-19,badminton,20:30
7875,M00118,2026-04-05,swimming pool,10:30
7876,M00186,2026-03-29,basketball,18:00
7877,M00008,2026-05-29,football,06:30
7878,M00503,2026-07-27,football,12:45
7879,M00048,2026-06-28,swimming pool,06:15
7880,M00276,2026-01-19,swimming pool,18:30
7881,M00194,2026-02-02,football,16:45
7882,M00549,2026-03-10,football,20:45
7883,M00029,2026-07-08,basketball,07:45
7884,M00046,2026-01-07,basketball,14:45
7885,M00102,2026-08-01,badminton,13:15
7886,M00456,2026-01-09,gym,14:00
7887,M00500,2026-03-21,badminton,12:45
7888,M00574,2026-04-23,gym,18:15
7889,M00516,2026-08-22,basketball,19:15
7890,M00082,2026-08-21,badminton,21:45
7891,M00309,2026-08-02,gym,16:30
7892,M00384,2026-08-02,football,19:45
7893,M00125,2026-05-15,swimming pool,15:45
7894,M00315,2026-01-18,badminton,11:45
7895,M00519,2026-04-03,swimming pool,08:30
7896,M00112,2026-07-05,football,21:15
7897,M00429,2026-02-23,badminton,11:00
7898,M00165,2026-02-04,swimming pool,13:15
7899,M00126,2026-03-22,football,06:00
7900,M00473,2026-06-28,gym,12:15
7901,M00007,2026-03-16,badminton,14:30
7902,M00430,2026-04-27,basketball,08:30
7903,M00273,2026-01-29,basketball,18:45
7904,M00008,2026-03-17,badminton,19:15
7905,M00591,2026-01-22,gym,18:30
7906,M00380,2026-04-23,basketball,21:45
7907,M00410,2026-08-27,badminton,21:45
7908,M00395,2026-04-13,badminton,21:45
7909,M00048,2026-05-24,badminton,10:00
7910,M00513,2026-06-21,badminton,10:45
7911,M00319,2026-03-26,badminton,11:00
7912,M00503,2026-04-04,gym,15:45
7913,M00542,2026-02-04,football,21:15
7914,M00480,2026-04-03,badminton,14:15
7915,M00171,2026-01-02,basketball,08:30
7916,M00042,2026-04-17,football,11:45
7917,M00238,2026-06-15,football,19:30
7918,M00036,2026-01-16,basketball,21:15
7919,M00313,2026-04-17,basketball,12:00
7920,M00252,2026-02-11,gym,14:15
7921,M00057,2026-02-19,gym,12:15
7922,M00248,2026-07-30,gym,08:00
7923,M00115,2026-07-25,football,14:00
7924,M00411,2026-04-01,badminton,16:30
7925,M00536,2026-05-08,badminton,17:15
7926,M00297,2026-04-02,swimming pool,18:00
7927,M00352,2026-01-20,badminton,12:45
7928,M00469,2026-08-28,badminton,17:45
7929,M00536,2026-02-24,badminton,08:45
7930,M00586,2026-08-14,football,12:45
7931,M00092,2026-06-18,swimming pool,16:30
7932,M00407,2026-04-19,football,19:15
7933,M00209,2026-07-26,football,17:45
7934,M00257,2026-01-18,basketball,10:30
7935,M00397,2026-08-20,gym,09:00
7936,M00443,2026-02-03,badminton,19:30
7937,M00482,2026-04-18,swimming pool,12:45
7938,M00550,2026-03-14,swimming pool,19:30
7939,M00120,2026-05-05,football,20:15
7940,M00445,2026-05-04,football,07:00
7941,M00005,2026-02-03,basketball,08:00
7942,M00321,2026-08-08,swimming pool,06:15
7943,M00553,2026-06-19,basketball,11:00
7944,M00132,2026-02-01,badminton,08:00
7945,M00281,2026-08-19,badminton,18:15
7946,M00313,2026-07-28,badminton,19:15
7947,M00155,2026-01-10,gym,18:30
7948,M00436,2026-04-15,swimming pool,13:15
7949,M00362,2026-01-10,football,10:30
7950,M00194,2026-07-07,swimming pool,18:15
7951,M00331,2026-03-03,football,08:30
7952,M00015,2026-03-02,gym,21:30
7953,M00321,2026-08-30,football,15:00
7954,M00281,2026-08-17,swimming pool,07:15
7955,M00290,2026-05-16,badminton,12:30
7956,M00051,2026-05-05,badminton,17:00
7957,M00218,2026-07-08,swimming pool,11:00
7958,M00599,2026-06-13,football,20:00
7959,M00144,2026-03-09,badminton,06:30
7960,M00208,2026-01-23,gym,06:45
7961,M00496,2026-01-25,football,11:15
7962,M00337,2026-06-29,swimming pool,10:45
7963,M00487,2026-06-11,swimming pool,21:45
7964,M00364,2026-03-29,badminton,20:45
7965,M00067,2026-04-23,swimming pool,20:30
7966,M00488,2026-08-31,swimming pool,16:30
7967,M00318,2026-05-23,gym,15:45
7968,M00100,2026-02-16,basketball,19:45
7969,M00109,2026-03-28,swimming pool,12:15
7970,M00273,2026-02-15,basketball,07:15
7971,M00071,2026-03-30,gym,09:15
7972,M00261,2026-08-01,swimming pool,13:00
7973,M00448,2026-02-10,basketball,16:15
7974,M00295,2026-07-27,basketball,21:15
7975,M00221,2026-06-30,football,08:15
7976,M00045,2026-02-26,basketball,09:00
7977,M00152,2026-04-24,badminton,13:30
7978,M00323,2026-04-29,gym,15:15
7979,M00087,2026-07-22,gym,19:15
7980,M00182,2026-01-09,basketball,16:00
7981,M00047,2026-01-01,badminton,14:15
7982,M00404,2026-03-06,swimming pool,18:30
7983,M00298,2026-03-06,swimming pool,11:45
7984,M00096,2026-03-06,swimming pool,11:00
7985,M00058,2026-04-29,swimming pool,11:45
7986,M00408,2026-07-03,football,13:30
7987,M00161,2026-04-29,football,07:45
7988,M00559,2026-03-23,basketball,09:00
7989,M00224,2026-02-18,football,17:15
7990,M00041,2026-01-04,gym,07:00
7991,M00434,2026-02-24,swimming pool,16:45
7992,M00488,2026-08-27,basketball,16:30
7993,M00413,2026-04-05,football,19:00
7994,M00491,2026-02-12,football,15:45
7995,M00029,2026-03-03,badminton,14:45
7996,M00222,2026-02-26,swimming pool,15:45
7997,M00363,2026-06-16,basketball,15:00
7998,M00343,2026-03-17,basketball,12:30
7999,M00124,2026-04-30,badminton,21:15
8000,M00322,2026-07-13,gym,17:00
8001,M00512,2026-04-12,football,18:30
8002,M00580,2026-04-03,football,19:30
8003,M00422,2026-01-04,gym,13:15
8004,M00459,2026-07-10,badminton,10:15
8005,M00584,2026-08-04,basketball,14:30
8006,M00144,2026-01-23,gym,11:15
8007,M00131,2026-03-25,gym,14:30
8008,M00362,2026-05-03,football,17:15
8009,M00465,2026-06-14,swimming pool,13:45
8010,M00407,2026-04-16,gym,14:00
8011,M00292,2026-02-06,basketball,15:15
8012,M00059,2026-02-17,football,21:00
8013,M00559,2026-01-20,swimming pool,21:15
8014,M00184,2026-06-01,football,10:00
8015,M00017,2026-06-08,swimming pool,17:15
8016,M00319,2026-08-17,swimming pool,10:15
8017,M00379,2026-01-09,gym,15:45
8018,M00137,2026-05-23,badminton,06:45
8019,M00443,2026-06-23,football,16:15
8020,M00056,2026-08-24,football,20:15
8021,M00302,2026-07-12,basketball,18:45
8022,M00025,2026-01-13,basketball,10:30
8023,M00311,2026-04-13,basketball,18:45
8024,M00317,2026-06-26,football,13:45
8025,M00005,2026-06-24,football,15:15
8026,M00531,2026-04-15,football,11:30
8027,M00017,2026-05-16,badminton,16:15
8028,M00343,2026-07-21,basketball,11:45
8029,M00189,2026-04-07,basketball,10:15
8030,M00147,2026-03-25,basketball,11:45
8031,M00251,2026-06-11,badminton,19:15
8032,M00485,2026-01-15,badminton,20:15
8033,M00198,2026-07-19,swimming pool,14:30
8034,M00441,2026-04-17,basketball,09:00
8035,M00362,2026-01-26,badminton,18:00
8036,M00560,2026-01-13,basketball,18:15
8037,M00515,2026-07-28,football,18:45
8038,M00174,2026-03-11,badminton,14:00
8039,M00252,2026-06-24,football,17:00
8040,M00533,2026-04-20,football,16:45
8041,M00089,2026-02-28,badminton,14:00
8042,M00575,2026-05-19,swimming pool,13:00
8043,M00558,2026-03-05,football,06:00
8044,M00405,2026-05-29,swimming pool,14:45
8045,M00431,2026-05-30,gym,10:15
8046,M00506,2026-05-07,football,13:00
8047,M00094,2026-07-18,swimming pool,11:00
8048,M00079,2026-04-09,swimming pool,09:30
8049,M00185,2026-01-08,gym,10:15
8050,M00594,2026-01-26,badminton,10:15
8051,M00075,2026-08-26,swimming pool,13:45
