member_id,attendance_date,facility,check_in_time
M00118,2026-04-28,Badminton,20:00
M00203,2026-02-12,Swimming Pool,06:00
M00445,2026-08-10,Gym,15:00
M00477,2026-03-28,Gym,11:30
M00125,2026-08-31,Swimming Pool,06:00
M00455,2026-05-12,Football,19:45
M00358,2026-05-13,Basketball,16:30
M00555,2026-03-28,Gym,16:00
M00311,2026-03-27,Gym,15:45
M00181,2026-08-19,Swimming Pool,18:45
M00299,2026-06-23,Basketball,10:45
M00183,2026-05-09,Basketball,16:00
M00554,2026-08-22,Gym,15:15
M00041,2026-03-20,Swimming Pool,14:30
M00048,2026-06-24,Badminton,18:15
M00109,2026-05-05,Basketball,14:15
M00303,2026-06-04,Swimming Pool,15:00
M00436,2026-07-20,Basketball,20:30
M00035,2026-04-24,Football,19:30
M00546,2026-03-22,Basketball,14:00
M00089,2026-01-14,Basketball,19:45
M00155,2026-04-20,Badminton,08:45
M00242,2026-06-17,Football,20:30
M00222,2026-04-27,Basketball,07:00
M00164,2026-03-13,Football,12:00
M00442,2026-07-09,Badminton,17:15
M00265,2026-03-05,Basketball,06:30
M00451,2026-01-01,Badminton,07:45
M00206,2026-04-10,Badminton,08:45
M00383,2026-04-11,Football,11:45
M00143,2026-07-13,Gym,13:15
M00481,2026-02-23,Badminton,21:00
M00145,2026-04-04,Basketball,21:15
M00075,2026-02-09,Swimming Pool,06:00
M00566,2026-07-19,Badminton,20:30
M00118,2026-04-05,Swimming Pool,10:30
M00186,2026-03-29,Basketball,18:00
M00008,2026-05-29,Football,06:30
M00503,2026-07-27,Football,12:45
M00048,2026-06-28,Swimming Pool,06:15
M00276,2026-01-19,Swimming Pool,18:30
M00194,2026-02-02,Football,16:45
M00549,2026-03-10,Football,20:45
M00029,2026-07-08,Basketball,07:45
M00046,2026-01-07,Basketball,14:45
M00102,2026-08-01,Badminton,13:15
M00456,2026-01-09,Gym,14:00
M00500,2026-03-21,Badminton,12:45
M00574,2026-04-23,Gym,18:15
M00516,2026-08-22,Basketball,19:15
M00082,2026-08-21,Badminton,21:45
M00309,2026-08-02,Gym,16:30
M00384,2026-08-02,Football,19:45
M00125,2026-05-15,Swimming Pool,15:45
M00315,2026-01-18,Badminton,11:45
M00519,2026-04-03,Swimming Pool,08:30
M00112,2026-07-05,Football,21:15
M00429,2026-02-23,Badminton,11:00
M00165,2026-02-04,Swimming Pool,13:15
M00126,2026-03-22,Football,06:00
M00473,2026-06-28,Gym,12:15
M00007,2026-03-16,Badminton,14:30
M00430,2026-04-27,Basketball,08:30
M00273,2026-01-29,Basketball,18:45
M00008,2026-03-17,Badminton,19:15
M00591,2026-01-22,Gym,18:30
M00380,2026-04-23,Basketball,21:45
M00410,2026-08-27,Badminton,21:45
M00395,2026-04-13,Badminton,21:45
M00048,2026-05-24,Badminton,10:00
M00513,2026-06-21,Badminton,10:45
M00319,2026-03-26,Badminton,11:00
M00503,2026-04-04,Gym,15:45
M00542,2026-02-04,Football,21:15
M00480,2026-04-03,Badminton,14:15
M00171,2026-01-02,Basketball,08:30
M00042,2026-04-17,Football,11:45
M00238,2026-06-15,Football,19:30
M00036,2026-01-16,Basketball,21:15
M00313,2026-04-17,Basketball,12:00
M00252,2026-02-11,Gym,14:15
M00057,2026-02-19,Gym,12:15
M00248,2026-07-30,Gym,08:00
M00115,2026-07-25,Football,14:00
M00411,2026-04-01,Badminton,16:30
M00536,2026-05-08,Badminton,17:15
M00297,2026-04-02,Swimming Pool,18:00
M00352,2026-01-20,Badminton,12:45
M00469,2026-08-28,Badminton,17:45
M00536,2026-02-24,Badminton,08:45
M00586,2026-08-14,Football,12:45
M00092,2026-06-18,Swimming Pool,16:30
M00407,2026-04-19,Football,19:15
M00209,2026-07-26,Football,17:45
M00257,2026-01-18,Basketball,10:30
M00397,2026-08-20,Gym,09:00
M00443,2026-02-03,Badminton,19:30
M00482,2026-04-18,Swimming Pool,12:45
M00550,2026-03-14,Swimming Pool,19:30
M00120,2026-05-05,Football,20:15
M00445,2026-05-04,Football,07:00
M00005,2026-02-03,Basketball,08:00
M00321,2026-08-08,Swimming Pool,06:15
M00553,2026-06-19,Basketball,11:00
M00132,2026-02-01,Badminton,08:00
M00281,2026-08-19,Badminton,18:15
M00313,2026-07-28,Badminton,19:15
M00155,2026-01-10,Gym,18:30
M00436,2026-04-15,Swimming Pool,13:15
M00362,2026-01-10,Football,10:30
M00194,2026-07-07,Swimming Pool,18:15
M00331,2026-03-03,Football,08:30
M00015,2026-03-02,Gym,21:30
M00321,2026-08-30,Football,15:00
M00281,2026-08-17,Swimming Pool,07:15
M00290,2026-05-16,Badminton,12:30
M00051,2026-05-05,Badminton,17:00
M00218,2026-07-08,Swimming Pool,11:00
M00599,2026-06-13,Football,20:00
M00144,2026-03-09,Badminton,06:30
M00208,2026-01-23,Gym,06:45
M00496,2026-01-25,Football,11:15
M00337,2026-06-29,Swimming Pool,10:45
M00487,2026-06-11,Swimming Pool,21:45
M00364,2026-03-29,Badminton,20:45
M00067,2026-04-23,Swimming Pool,20:30
M00488,2026-08-31,Swimming Pool,16:30
M00318,2026-05-23,Gym,15:45
M00100,2026-02-16,Basketball,19:45
M00109,2026-03-28,Swimming Pool,12:15
M00273,2026-02-15,Basketball,07:15
M00071,2026-03-30,Gym,09:15
M00261,2026-08-01,Swimming Pool,13:00
M00448,2026-02-10,Basketball,16:15
M00295,2026-07-27,Basketball,21:15
M00221,2026-06-30,Football,08:15
M00045,2026-02-26,Basketball,09:00
M00152,2026-04-24,Badminton,13:30
M00323,2026-04-29,Gym,15:15
M00087,2026-07-22,Gym,19:15
M00182,2026-01-09,Basketball,16:00
M00047,2026-01-01,Badminton,14:15
M00404,2026-03-06,Swimming Pool,18:30
M00298,2026-03-06,Swimming Pool,11:45
M00096,2026-03-06,Swimming Pool,11:00
M00058,2026-04-29,Swimming Pool,11:45
M00408,2026-07-03,Football,13:30
M00161,2026-04-29,Football,07:45
M00559,2026-03-23,Basketball,09:00
M00224,2026-02-18,Football,17:15
M00041,2026-01-04,Gym,07:00
M00434,2026-02-24,Swimming Pool,16:45
M00488,2026-08-27,Basketball,16:30
M00413,2026-04-05,Football,19:00
M00491,2026-02-12,Football,15:45
M00029,2026-03-03,Badminton,14:45
M00222,2026-02-26,Swimming Pool,15:45
M00363,2026-06-16,Basketball,15:00
M00343,2026-03-17,Basketball,12:30
M00124,2026-04-30,Badminton,21:15
M00322,2026-07-13,Gym,17:00
M00512,2026-04-12,Football,18:30
M00580,2026-04-03,Football,19:30
M00422,2026-01-04,Gym,13:15
M00459,2026-07-10,Badminton,10:15
M00584,2026-08-04,Basketball,14:30
M00144,2026-01-23,Gym,11:15
M00131,2026-03-25,Gym,14:30
M00362,2026-05-03,Football,17:15
M00465,2026-06-14,Swimming Pool,13:45
M00407,2026-04-16,Gym,14:00
M00292,2026-02-06,Basketball,15:15
M00059,2026-02-17,Football,21:00
M00559,2026-01-20,Swimming Pool,21:15
M00184,2026-06-01,Football,10:00
M00017,2026-06-08,Swimming Pool,17:15
M00319,2026-08-17,Swimming Pool,10:15
M00379,2026-01-09,Gym,15:45
M00137,2026-05-23,Badminton,06:45
M00443,2026-06-23,Football,16:15
M00056,2026-08-24,Football,20:15
M00302,2026-07-12,Basketball,18:45
M00025,2026-01-13,Basketball,10:30
M00311,2026-04-13,Basketball,18:45
M00317,2026-06-26,Football,13:45
M00005,2026-06-24,Football,15:15
M00531,2026-04-15,Football,11:30
M00017,2026-05-16,Badminton,16:15
M00343,2026-07-21,Basketball,11:45
M00189,2026-04-07,Basketball,10:15
M00147,2026-03-25,Basketball,11:45
M00251,2026-06-11,Badminton,19:15
M00485,2026-01-15,Badminton,20:15
M00198,2026-07-19,Swimming Pool,14:30
M00441,2026-04-17,Basketball,09:00
M00362,2026-01-26,Badminton,18:00
M00560,2026-01-13,Basketball,18:15
M00515,2026-07-28,Football,18:45
M00174,2026-03-11,Badminton,14:00
M00252,2026-06-24,Football,17:00
M00533,2026-04-20,Football,16:45
M00089,2026-02-28,Badminton,14:00
M00575,2026-05-19,Swimming Pool,13:00
M00558,2026-03-05,Football,06:00
M00405,2026-05-29,Swimming Pool,14:45
M00431,2026-05-30,Gym,10:15
M00506,2026-05-07,Football,13:00
M00094,2026-07-18,Swimming Pool,11:00
M00079,2026-04-09,Swimming Pool,09:30
M00185,2026-01-08,Gym,10:15
M00594,2026-01-26,Badminton,10:15
M00075,2026-08-26,Swimming Pool,13:45
M00223,2026-06-23,Gym,15:00
M00567,2026-02-15,Gym,11:45
M00047,2026-02-16,Swimming Pool,09:45
M00496,2026-02-17,Gym,09:15
M00357,2026-06-04,Gym,13:00
M00468,2026-05-05,Badminton,18:00
M00008,2026-06-28,Gym,09:00
M00475,2026-04-07,Badminton,12:15
M00302,2026-08-06,Badminton,13:30
M00224,2026-07-20,Football,21:00
M00382,2026-08-22,Gym,16:30
M00505,2026-03-19,Basketball,09:00
M00477,2026-06-10,Gym,20:00
M00137,2026-05-04,Swimming Pool,11:00
M00261,2026-01-14,Gym,13:00
M00559,2026-08-27,Swimming Pool,15:00
M00184,2026-08-03,Swimming Pool,11:00
M00390,2026-06-20,Gym,06:30
M00220,2026-02-15,Badminton,08:15
M00143,2026-06-24,Badminton,11:45
M00394,2026-02-11,Badminton,10:00
M00168,2026-01-23,Swimming Pool,09:00
M00448,2026-04-30,Football,17:30
M00170,2026-05-16,Swimming Pool,11:45
M00506,2026-06-23,Gym,09:00
M00411,2026-04-25,Football,09:00
M00444,2026-08-25,Basketball,19:15
M00008,2026-02-15,Badminton,09:30
M00194,2026-05-10,Basketball,14:15
M00443,2026-04-24,Swimming Pool,06:15
M00176,2026-01-11,Football,15:00
M00495,2026-06-25,Badminton,12:00
M00290,2026-08-31,Gym,17:15
M00080,2026-06-05,Football,14:00
M00063,2026-06-20,Badminton,06:45
M00331,2026-07-23,Badminton,06:30
M00514,2026-03-23,Swimming Pool,15:45
M00502,2026-04-25,Gym,13:45
M00517,2026-03-06,Basketball,20:45
M00051,2026-07-07,Gym,13:00
M00461,2026-04-11,Badminton,15:00
M00348,2026-08-28,Football,13:30
M00336,2026-07-03,Gym,08:45
M00168,2026-04-24,Swimming Pool,20:45
M00249,2026-08-27,Swimming Pool,11:00
M00121,2026-08-05,Football,13:15
M00012,2026-04-03,Gym,08:15
M00065,2026-07-31,Swimming Pool,14:00
M00438,2026-08-18,Swimming Pool,18:00
M00075,2026-08-15,Football,07:30
M00031,2026-02-15,Badminton,07:45
M00323,2026-01-17,Gym,21:30
M00487,2026-07-25,Gym,08:45
M00051,2026-06-21,Basketball,14:30
M00451,2026-05-26,Basketball,18:15
M00092,2026-02-11,Badminton,07:45
M00026,2026-03-20,Badminton,08:15
M00556,2026-06-18,Football,09:00
M00128,2026-01-26,Badminton,16:45
M00512,2026-07-23,Basketball,20:45
M00427,2026-08-19,Gym,16:15
M00275,2026-05-25,Basketball,06:00
M00496,2026-01-10,Football,10:00
M00461,2026-04-19,Badminton,16:00
M00495,2026-08-11,Basketball,07:15
M00157,2026-06-20,Swimming Pool,06:30
M00359,2026-02-28,Badminton,20:15
M00451,2026-04-28,Swimming Pool,16:15
M00153,2026-01-16,Football,17:15
M00545,2026-03-10,Football,21:15
M00370,2026-07-01,Football,21:15
M00470,2026-02-13,Football,12:15
M00348,2026-06-29,Basketball,06:15
M00262,2026-01-08,Football,13:45
M00434,2026-02-20,Football,15:45
M00294,2026-05-17,Badminton,14:15
M00466,2026-03-05,Football,13:30
M00403,2026-07-23,Badminton,10:15
M00080,2026-05-22,Football,19:45
M00415,2026-02-12,Swimming Pool,21:15
M00342,2026-08-10,Swimming Pool,13:30
M00004,2026-08-29,Basketball,11:00
M00107,2026-04-16,Basketball,12:15
M00277,2026-07-19,Gym,09:30
M00137,2026-01-24,Badminton,18:15
M00262,2026-08-14,Badminton,11:45
M00217,2026-04-13,Swimming Pool,19:15
M00223,2026-02-19,Badminton,20:00
M00291,2026-03-12,Badminton,17:30
M00121,2026-07-09,Badminton,12:30
M00298,2026-08-28,Swimming Pool,08:00
M00108,2026-04-30,Badminton,14:30
M00301,2026-05-26,Badminton,21:30
M00171,2026-07-15,Gym,15:15
M00308,2026-04-07,Swimming Pool,09:30
M00077,2026-02-11,Football,09:00
M00418,2026-03-11,Basketball,11:30
M00397,2026-03-15,Swimming Pool,20:15
M00260,2026-04-23,Swimming Pool,16:15
M00541,2026-08-14,Basketball,17:00
M00369,2026-03-03,Gym,07:45
M00324,2026-07-27,Gym,14:30
M00078,2026-07-24,Football,13:30
M00492,2026-08-15,Football,11:15
M00050,2026-03-28,Basketball,11:30
M00333,2026-07-09,Swimming Pool,08:00
M00516,2026-01-24,Swimming Pool,14:45
M00308,2026-08-20,Swimming Pool,21:45
M00173,2026-03-20,Swimming Pool,07:00
M00276,2026-06-11,Basketball,06:45
M00431,2026-07-08,Football,18:00
M00028,2026-04-07,Football,19:15
M00457,2026-08-22,Badminton,09:15
M00066,2026-05-13,Basketball,07:45
M00347,2026-01-03,Basketball,08:30
M00449,2026-01-22,Badminton,06:00
M00111,2026-08-19,Swimming Pool,16:00
M00143,2026-07-06,Swimming Pool,08:45
M00046,2026-01-01,Badminton,07:15
M00493,2026-02-12,Football,19:15
M00137,2026-01-29,Swimming Pool,07:45
M00082,2026-03-09,Football,15:15
M00381,2026-01-10,Basketball,18:45
M00464,2026-05-10,Badminton,11:00
M00064,2026-06-15,Gym,15:00
M00285,2026-08-03,Badminton,10:30
M00402,2026-01-04,Basketball,13:45
M00174,2026-03-05,Football,19:00
M00363,2026-05-29,Badminton,11:30
M00280,2026-04-27,Badminton,21:45
M00219,2026-08-18,Basketball,11:15
M00030,2026-03-29,Badminton,21:45
M00589,2026-05-01,Football,12:45
M00455,2026-04-22,Gym,21:30
M00103,2026-01-11,Badminton,12:30
M00549,2026-01-27,Badminton,06:30
M00236,2026-05-26,Gym,13:30
M00445,2026-07-09,Gym,10:30
M00565,2026-06-11,Basketball,18:45
M00016,2026-08-07,Football,19:15
M00366,2026-03-20,Basketball,18:00
M00498,2026-03-25,Gym,11:00
M00059,2026-01-23,Football,15:15
M00399,2026-02-12,Swimming Pool,18:30
M00293,2026-08-23,Gym,06:15
M00285,2026-03-30,Football,15:00
M00514,2026-03-31,Football,13:30
M00416,2026-04-06,Swimming Pool,16:15
M00284,2026-06-14,Swimming Pool,21:45
M00339,2026-01-10,Basketball,19:30
M00331,2026-04-28,Swimming Pool,21:30
M00574,2026-07-27,Badminton,10:30
M00078,2026-02-13,Swimming Pool,16:30
M00430,2026-04-28,Football,07:00
M00504,2026-07-26,Badminton,11:15
M00492,2026-05-31,Swimming Pool,14:45
M00336,2026-08-13,Swimming Pool,12:45
M00509,2026-03-07,Football,07:15
M00062,2026-07-29,Swimming Pool,16:30
M00039,2026-04-23,Gym,07:30
M00092,2026-03-29,Football,08:15
M00290,2026-02-06,Basketball,16:45
M00328,2026-02-26,Football,16:00
M00207,2026-06-22,Football,21:45
M00254,2026-03-27,Swimming Pool,15:45
M00073,2026-03-21,Swimming Pool,19:15
M00023,2026-03-11,Gym,17:15
M00023,2026-04-12,Swimming Pool,12:30
M00418,2026-01-20,Gym,21:45
M00194,2026-04-25,Swimming Pool,11:45
M00358,2026-06-04,Swimming Pool,12:00
M00294,2026-01-27,Football,08:45
M00088,2026-07-25,Basketball,07:15
M00208,2026-08-01,Swimming Pool,07:30
M00299,2026-03-14,Gym,15:15
M00430,2026-06-17,Basketball,07:15
M00017,2026-06-11,Football,12:00
M00228,2026-05-01,Football,07:15
M00069,2026-01-09,Football,13:45
M00498,2026-07-05,Basketball,21:45
M00475,2026-04-27,Swimming Pool,19:30
M00468,2026-04-07,Badminton,17:30
M00306,2026-03-26,Football,07:15
M00257,2026-08-19,Football,09:30
M00257,2026-02-21,Badminton,09:00
M00052,2026-02-05,Basketball,12:30
M00381,2026-02-22,Swimming Pool,07:15
M00197,2026-06-26,Swimming Pool,12:00
M00211,2026-04-04,Gym,15:30
M00345,2026-07-11,Gym,20:00
M00147,2026-04-07,Badminton,06:45
M00142,2026-07-24,Basketball,06:45
M00451,2026-03-14,Gym,16:00
M00305,2026-03-20,Football,21:45
M00161,2026-01-28,Basketball,15:15
M00262,2026-06-19,Swimming Pool,20:45
M00256,2026-01-14,Swimming Pool,15:00
M00448,2026-05-26,Badminton,21:15
M00354,2026-02-12,Gym,11:15
M00370,2026-05-10,Football,12:45
M00474,2026-07-16,Gym,11:30
M00560,2026-02-16,Football,14:00
M00308,2026-08-01,Football,17:00
M00394,2026-06-23,Badminton,08:30
M00322,2026-08-03,Basketball,15:30
M00443,2026-03-06,Badminton,10:15
M00599,2026-01-02,Gym,14:00
M00380,2026-02-13,Badminton,10:45
M00508,2026-05-18,Badminton,16:30
M00506,2026-08-16,Gym,08:45
M00500,2026-06-03,Badminton,07:00
M00309,2026-04-07,Basketball,07:15
M00434,2026-05-06,Swimming Pool,16:00
M00132,2026-08-21,Football,06:00
M00318,2026-06-20,Gym,20:45
M00034,2026-08-01,Basketball,13:30
M00434,2026-01-11,Swimming Pool,09:45
M00101,2026-02-26,Badminton,06:45
M00131,2026-07-25,Gym,18:30
M00359,2026-05-04,Badminton,11:45
M00354,2026-03-15,Swimming Pool,12:15
M00576,2026-07-13,Basketball,21:30
M00093,2026-04-01,Gym,19:45
M00534,2026-08-28,Football,08:30
M00368,2026-07-10,Basketball,09:30
M00374,2026-08-02,Basketball,19:00
M00432,2026-04-17,Football,15:00
M00580,2026-03-03,Basketball,13:45
M00257,2026-04-15,Gym,16:30
M00322,2026-01-31,Basketball,09:00
M00225,2026-02-23,Football,16:45
M00193,2026-02-17,Swimming Pool,14:30
M00077,2026-05-11,Swimming Pool,17:45
M00414,2026-01-18,Football,10:00
M00149,2026-06-14,Basketball,20:30
M00572,2026-08-03,Basketball,21:30
M00539,2026-05-04,Football,19:15
M00088,2026-05-27,Basketball,13:00
M00356,2026-02-11,Basketball,07:30
M00210,2026-04-10,Football,11:15
M00356,2026-07-28,Football,08:45
M00257,2026-02-04,Swimming Pool,06:00
M00138,2026-05-04,Badminton,18:00
M00114,2026-05-05,Basketball,12:00
M00093,2026-05-27,Football,19:15
M00478,2026-06-24,Gym,17:30
M00232,2026-07-27,Basketball,06:45
M00154,2026-02-14,Swimming Pool,06:45
M00194,2026-03-31,Basketball,21:15
M00362,2026-05-06,Basketball,17:45
M00297,2026-02-12,Football,15:00
M00002,2026-07-24,Badminton,06:00
M00223,2026-08-07,Swimming Pool,21:15
M00019,2026-02-25,Swimming Pool,15:15
M00456,2026-03-19,Basketball,12:30
M00131,2026-06-24,Swimming Pool,16:45
M00083,2026-01-30,Football,10:00
M00249,2026-08-02,Football,06:45
M00597,2026-03-26,Football,19:15
M00069,2026-05-24,Badminton,12:00
M00106,2026-01-25,Swimming Pool,08:45
M00497,2026-07-23,Football,06:15
M00401,2026-04-19,Basketball,18:15
M00402,2026-06-16,Football,15:45
M00180,2026-05-10,Gym,13:15
M00425,2026-08-06,Badminton,14:30
M00011,2026-02-19,Swimming Pool,21:00
M00178,2026-06-20,Football,14:00
M00231,2026-05-06,Badminton,12:30
M00203,2026-06-20,Gym,12:15
M00257,2026-07-09,Badminton,10:45
M00338,2026-04-17,Basketball,09:30
M00049,2026-07-28,Swimming Pool,07:30
M00413,2026-05-09,Basketball,07:45
M00069,2026-02-02,Basketball,16:15
M00291,2026-08-06,Football,15:00
M00513,2026-04-02,Swimming Pool,13:15
M00005,2026-08-21,Gym,16:00
M00284,2026-05-31,Basketball,20:45
M00424,2026-03-10,Football,08:15
M00410,2026-07-05,Gym,19:30
M00452,2026-04-16,Badminton,10:15
M00138,2026-06-30,Basketball,09:30
M00276,2026-07-01,Football,06:15
M00577,2026-03-20,Football,14:30
M00195,2026-06-21,Badminton,16:45
M00492,2026-08-02,Basketball,18:00
M00244,2026-08-24,Football,19:30
M00349,2026-01-05,Gym,08:30
M00355,2026-07-04,Basketball,20:15
M00146,2026-08-31,Swimming Pool,17:15
M00393,2026-07-26,Gym,09:30
M00090,2026-02-09,Basketball,06:45
M00393,2026-01-28,Football,16:15
M00420,2026-01-09,Football,21:00
M00449,2026-02-04,Gym,10:00
M00229,2026-08-26,Swimming Pool,09:00
M00162,2026-01-03,Football,19:45
M00489,2026-04-20,Swimming Pool,20:15
M00018,2026-02-21,Basketball,13:30
M00257,2026-05-09,Swimming Pool,18:30
M00431,2026-05-04,Gym,20:00
M00594,2026-06-11,Gym,17:45
M00334,2026-05-06,Badminton,12:45
M00501,2026-05-03,Gym,16:30
M00401,2026-07-29,Basketball,12:15
M00078,2026-04-11,Badminton,06:30
M00278,2026-04-19,Football,21:15
M00052,2026-07-13,Badminton,19:00
M00060,2026-08-06,Swimming Pool,16:15
M00097,2026-02-04,Football,11:45
M00430,2026-02-02,Badminton,14:45
M00521,2026-08-18,Gym,07:30
M00529,2026-01-14,Badminton,06:00
M00301,2026-04-09,Gym,16:45
M00014,2026-01-11,Gym,08:00
M00036,2026-04-26,Swimming Pool,16:30
M00402,2026-04-23,Swimming Pool,15:45
M00290,2026-03-04,Basketball,13:00
M00568,2026-06-04,Badminton,09:15
M00110,2026-05-28,Football,16:45
M00510,2026-01-18,Football,13:15
M00112,2026-02-21,Gym,17:30
M00129,2026-08-27,Football,14:15
M00368,2026-06-11,Gym,09:00
M00597,2026-06-17,Gym,12:30
M00308,2026-08-09,Gym,15:15
M00592,2026-03-14,Gym,11:30
M00579,2026-04-25,Football,07:15
M00143,2026-03-05,Football,20:45
M00480,2026-04-10,Basketball,07:45
M00170,2026-08-04,Football,16:00
M00207,2026-07-19,Badminton,06:15
M00578,2026-06-06,Basketball,12:45
M00294,2026-03-16,Swimming Pool,06:00
M00523,2026-02-20,Basketball,13:15
M00583,2026-06-20,Swimming Pool,20:00
M00185,2026-04-09,Basketball,13:15
M00005,2026-05-01,Gym,17:30
M00573,2026-01-21,Football,16:00
M00228,2026-02-27,Gym,08:45
M00522,2026-04-17,Gym,16:45
M00460,2026-04-14,Basketball,21:00
M00140,2026-06-30,Football,10:00
M00234,2026-01-16,Swimming Pool,20:30
M00449,2026-03-11,Gym,17:15
M00244,2026-06-23,Gym,12:45
M00014,2026-04-07,Basketball,21:45
M00114,2026-06-02,Swimming Pool,14:45
M00180,2026-04-07,Badminton,16:45
M00066,2026-02-18,Basketball,15:45
M00489,2026-08-31,Badminton,17:00
M00317,2026-03-22,Swimming Pool,20:30
M00182,2026-04-01,Basketball,15:30
M00531,2026-05-17,Swimming Pool,16:15
M00430,2026-06-17,Football,07:00
M00534,2026-04-04,Gym,09:00
M00323,2026-07-08,Basketball,21:15
M00238,2026-05-20,Badminton,08:30
M00471,2026-04-20,Badminton,19:45
M00038,2026-06-16,Badminton,07:45
M00545,2026-01-03,Football,12:15
M00070,2026-08-09,Football,13:30
M00445,2026-03-24,Gym,11:45
M00328,2026-05-11,Basketball,07:15
M00307,2026-07-11,Badminton,18:15
M00247,2026-08-07,Swimming Pool,10:15
M00308,2026-06-09,Badminton,10:30
M00329,2026-04-26,Gym,16:00
M00325,2026-08-10,Badminton,21:15
M00413,2026-02-19,Football,06:15
M00171,2026-03-10,Swimming Pool,20:00
M00387,2026-01-29,Football,18:15
M00524,2026-08-21,Basketball,20:30
M00493,2026-04-17,Swimming Pool,12:45
M00026,2026-02-23,Football,17:30
M00481,2026-05-24,Basketball,11:45
M00540,2026-01-25,Football,12:00
M00159,2026-02-15,Football,14:00
M00180,2026-08-27,Swimming Pool,10:00
M00402,2026-02-17,Badminton,13:30
M00098,2026-08-22,Football,17:30
M00350,2026-04-05,Badminton,08:15
M00326,2026-05-18,Football,13:00
M00268,2026-07-16,Gym,07:15
M00356,2026-04-13,Swimming Pool,06:15
M00163,2026-05-10,Swimming Pool,19:45
M00196,2026-03-25,Badminton,06:30
M00458,2026-05-29,Football,18:30
M00454,2026-01-26,Basketball,19:15
M00095,2026-02-19,Swimming Pool,17:00
M00538,2026-04-17,Swimming Pool,19:30
M00396,2026-03-16,Swimming Pool,15:45
M00396,2026-01-13,Football,11:15
M00021,2026-05-28,Swimming Pool,17:45
M00182,2026-05-14,Football,15:45
M00479,2026-08-27,Swimming Pool,18:15
M00080,2026-04-12,Swimming Pool,13:00
M00568,2026-03-17,Basketball,07:00
M00481,2026-02-10,Basketball,10:00
M00242,2026-08-30,Swimming Pool,18:30
M00051,2026-05-12,Badminton,21:30
M00585,2026-01-21,Gym,19:15
M00261,2026-08-07,Swimming Pool,07:15
M00098,2026-01-16,Gym,18:45
M00241,2026-07-16,Basketball,19:15
M00148,2026-05-15,Badminton,17:30
M00314,2026-01-19,Badminton,06:30
M00465,2026-06-07,Basketball,10:15
M00589,2026-04-01,Gym,09:00
M00524,2026-03-21,Football,19:00
M00038,2026-04-08,Basketball,07:00
M00188,2026-08-10,Basketball,06:30
M00429,2026-06-01,Gym,09:45
M00269,2026-06-06,Badminton,12:00
M00389,2026-08-17,Swimming Pool,15:30
M00075,2026-01-07,Basketball,18:45
M00559,2026-05-20,Badminton,16:45
M00227,2026-08-06,Swimming Pool,08:45
M00358,2026-01-15,Swimming Pool,14:15
M00217,2026-07-18,Football,12:30
M00273,2026-07-10,Badminton,06:45
M00079,2026-07-24,Gym,06:45
M00176,2026-06-07,Football,17:00
M00173,2026-03-04,Gym,17:00
M00436,2026-04-22,Basketball,09:30
M00554,2026-03-28,Swimming Pool,13:15
M00125,2026-05-08,Gym,14:45
M00589,2026-07-14,Badminton,17:30
